license,name,address,cdpostal,localidad
VT-10654,"RODRÍGUEZ SAN PEDRO, 26, 4 IZQ.",CALLE de Rodríguez San Pedro 26,28015.0,Madrid
VT-10655,"TOLEDO, 80, 4 A",CALLE de Toledo 80,28005.0,Madrid
VT-10656,"TOLEDO, 130, 1 INT. 3",CALLE de Toledo 130,28005.0,Madrid
VT-10657,"CORREDERA BAJA DE SAN PABLO, 21, 3A",CALLE de la Corredera Baja de San Pablo 21,28004.0,Madrid
VT-10658,"CORREDERA BAJA DE SAN PABLO, 21, 3B",CALLE de la Corredera Baja de San Pablo 21,28004.0,Madrid
VT-10659,"CONDE DE ROMANONES, 8, 2 IZQ. 1",CALLE del Conde de Romanones 8,28012.0,Madrid
VT-10660,"CONDE DE ROMANONES, 8, 2 IZQ. 2",CALLE del Conde de Romanones 8,28012.0,Madrid
VT-10661,"CONDE DE ROMANONES, 8, 2 IZQ. 3",CALLE del Conde de Romanones 8,28012.0,Madrid
VT-10662,"CONDE DE ROMANONES, 8, 2 IZQ. 4",CALLE del Conde de Romanones 8,28012.0,Madrid
VT-10665,"SAN QUINTÍN, 1, -1",CALLE de San Quintín 1,28013.0,Madrid
VT-10666,"PLAZA PADRÓN 17, BAJO, 17",PLAZA de Padrón 17,28029.0,Madrid
VT-10667,"FUENCARRAL, 43, 3-14",CALLE de Fuencarral 43,,Madrid
VT-10668,"ÁLAMO, 5, 1D",CALLE del Álamo 5,28015.0,Madrid
VT-10669,"SAN GERMÁN, 49, BAJO A",CALLE de San Germán 49,28020.0,Madrid
VT-10670,"CORREDERA BAJA DE SAN PABLO, 21, 5C",CALLE de la Corredera Baja de San Pablo 21,28004.0,Madrid
VT-10671,"MONTERA, 15, 1-2",CALLE de la Montera 15,28013.0,Madrid
VT-10673,"AYALA, 115, 2 INT. D",CALLE de Ayala 115,,Madrid
VT-10674,"ESPAÑOLETO, 2, 4 IZQ. A",CALLE del Españoleto 2,28010.0,Madrid
VT-10675,"MARQUÉS DE ZAFRA, 4",GTA del Marqués de Zafra 4,28028.0,Madrid
VT-10676,"SAN JOAQUÍN, 4, 4 IZQ.",CALLE de San Joaquín 4,28004.0,Madrid
VT-10677,"SILVA, 16, 4 INT. C",CALLE de Silva 16,,Madrid
VT-10678,"CID 3, 2º",CALLE del Cid 3,28001.0,Madrid
VT-10679,"CID, 3, 3 IZQ.",CALLE del Cid 3,28001.0,Madrid
VT-10680,"CID 3, 3º DCHA.",CALLE del Cid 3,28001.0,Madrid
VT-10681,"CID, 3, 4 IZQ.",CALLE del Cid 3,28001.0,Madrid
VT-10682,"CID, 3, 4 DCHA.",CALLE del Cid 3,28001.0,Madrid
VT-10683,"PEZ VOLADOR, 38, 3 C",CALLE del Pez Volador 38,28007.0,Madrid
VT-10685,"CARDENAL VICENTE ENRIQUE Y TARANCÓN, 13, 4, A",CALLE del Cardenal Vicente Enrique y Tarancón 13,28051.0,Madrid
VT-10686,"GRANITO, 16, 2 C",CALLE del Granito 16,28045.0,Madrid
VT-11223,"CERVANTES, 21, 3-1-2",PLAZA Cervantes 21,28014.0,Madrid
VT-11224,"MARQUÉS DE LEMA, 7, 6-601",CALLE del Marqués de Lema 7,28003.0,Madrid
VT-11226,"SANTA CRUZ DE MARCENADO, 22, 4, ESC. 3 B",CALLE de Santa Cruz de Marcenado 22,28015.0,Madrid
VT-11227,"SAN VICENTE FERRER, 72, BAJO 5",CALLE de San Vicente Ferrer 72,28015.0,Madrid
VT-11228,"GENERAL LACY, 34, 1-2",CALLE del General Lacy 34,28045.0,Madrid
VT-11229,"DOCTOR CASTELO, 30, 2A",CALLE del Doctor Castelo 30,28009.0,Madrid
VT-11230,"TRAVESIA CABESTREROS, 9, BAJO 1",CALLE de los Cabestreros 9,28012.0,Madrid
VT-11231,"CARTAGENA, 16, 6C",CALLE de Cartagena 16,28028.0,Madrid
VT-11234,"GENERAL VARA DEL REY, 12, 5A",PLAZA del General Vara de Rey 12,28005.0,Madrid
VT-11238,"VALENZUELA, 6, 4 DCHA.",CALLE de Valenzuela 6,28014.0,Madrid
VT-11239,"BRAVO MURILLO, 362, 6A",CALLE de Bravo Murillo 362,28020.0,Madrid
VT-11240,"MODESTO ALONSO, 23, 1B",CALLE de Modesto Alonso 23,28038.0,Madrid
VT-11242,"PASEO DELICIAS, 33, 4-3",PASEO de las Delicias 33,28045.0,Madrid
VT-11243,"AV PEÑA PRIETA, 12, 4 IZQ.",AVDA de Peña Prieta 12,28038.0,Madrid
VT-11247,"FLORENCIO LLORENTE, 21, 2",CALLE de Florencio Llorente 21,28027.0,Madrid
VT-11749,"AGUAS, 13 1º EXT.",CALLE de las Aguas 13,28005.0,Madrid
VT-11750,"FERNANDO EL CATOLICO, 68 2º INT IZDA.",CALLE de Fernando el Católico 68,28015.0,Madrid
VT-11751,"VELARDE, 6-1º PTA. 1",CALLE de Velarde 6,28004.0,Madrid
VT-11752,"RAFAEL DE RIEGO, 10-1º F",CALLE de Rafael de Riego 10,28045.0,Madrid
VT-11753,"BAILEN, 11-5º ESC. EXT. PTA. DCHA.",CALLE de Bailén 11,,Madrid
VT-11754,"JUANELO, 23 BAJO ESC. B PTA. IZQ.",CALLE de Juanelo 23,28012.0,Madrid
VT-11755,"ALMENDRO,3-3º ESC. DCHA. B",CALLE del Almendro 3,28005.0,Madrid
VT-11756,"AVDA. BURGOS, 38 BAJO A",AVDA de Burgos 38,,Madrid
VT-11757,"BRETON DE LOS HERREROS,  57-4º ESC. IZQ. E",CALLE de Bretón de los Herreros 57,28003.0,Madrid
VT-11758,"PUENTEAREAS, 5 BAJO Nº 3",CALLE de Ponteáreas 5,28002.0,Madrid
VT-11760,"VALVERDE, 35, 2º DCHA.",CALLE de Valverde 35,28004.0,Madrid
VT-11764,"ARRIETA, 2, ENTRESUELO IZQ.",CALLE de Arrieta 2,28013.0,Madrid
VT-11765,"DESENGAÑO, Nº 16, ESC. A, PISO CC -ES",CALLE del Desengaño 16,28004.0,Madrid
VT-11766,"DESENGAÑO,16, ESC. 1, 1º 1",CALLE del Desengaño 16,28004.0,Madrid
VT-11767,"DESENGAÑO, Nº 16, ESC. 1, 2º 1",CALLE del Desengaño 16,28004.0,Madrid
VT-11768,"DESENGAÑO, Nº 16, ESC. 1, 3º 1",CALLE del Desengaño 16,28004.0,Madrid
VT-11769,"DESENGAÑO, Nº 16, ESC. 1, 4º CN",CALLE del Desengaño 16,28004.0,Madrid
VT-11770,"DESENGAÑO, Nº 16, ESC. 1  4º DER",CALLE del Desengaño 16,28004.0,Madrid
VT-11771,"DESENGAÑO, Nº 16, ESC. 1, 4º IZ",CALLE del Desengaño 16,28004.0,Madrid
VT-11772,"SANTA MARTA, 23, 4º DCHA",CALLE de Santa Marta 23,28038.0,Madrid
VT-11773,"SANTA MARTA, 23, 4º IZ",CALLE de Santa Marta 23,28038.0,Madrid
VT-11774,"SANTA MARTA, 23, 5º DCHA",CALLE de Santa Marta 23,28038.0,Madrid
VT-11775,"SANTA MARTA, 23, ESC. A, CC-ES",CALLE de Santa Marta 23,28038.0,Madrid
VT-11776,"SANTA MARTA, 23, 4º CTRO",CALLE de Santa Marta 23,28038.0,Madrid
VT-11777,"SANTA MARTA, 23, ESC. A, 2º ES",CALLE de Santa Marta 23,28038.0,Madrid
VT-11778,"SANTA MARTA, 23, 2º IZ",CALLE de Santa Marta 23,28038.0,Madrid
VT-11779,"SANTA MARTA, 23, 3º CENTRO",CALLE de Santa Marta 23,28038.0,Madrid
VT-11780,"SANTA MARTA, 23, 3º DCHA",CALLE de Santa Marta 23,28038.0,Madrid
VT-11781,"SANTA MARTA, 23, 3º IZ",CALLE de Santa Marta 23,28038.0,Madrid
VT-11782,"PRECIADOS, 4, 2º 1",CLLON de Preciados 4,28013.0,Madrid
VT-11783,"PRECIADOS, Nº 4, 3º 1",CLLON de Preciados 4,28013.0,Madrid
VT-11784,"PRECIADOS, Nº 4, ESC. C, OM - UN",CLLON de Preciados 4,28013.0,Madrid
VT-11785,"PRECIADOS, 4, BAJO 1",CLLON de Preciados 4,28013.0,Madrid
VT-11786,"PRECIADOS, 4, 1º 1",CLLON de Preciados 4,28013.0,Madrid
VT-11787,"ESPIRITU SANTO, Nº 4, 1º DCHA",CALLE del Espíritu Santo 4,28004.0,Madrid
VT-11788,"ESPIRITU SANTO, Nº 4, 1º IZ",CALLE del Espíritu Santo 4,28004.0,Madrid
VT-10121,"CIUDAD DE BARCELONA, 15, 5 DCHA.",AVDA de la Ciudad de Barcelona 15,28007.0,Madrid
VT-10122,"DOS HERMANAS, 5-2º EXT.",CALLE de Dos Hermanas 5,28012.0,Madrid
VT-10123,RAN LEVY,CALLE del Arrozal 7,28037.0,Madrid
VT-10124,"MOLINOS, 8-2º D",CALLE de Los Molinos 8,28039.0,Madrid
VT-10126,"AMPARO, 98, 4º EXT DCHA.",CALLE del Amparo 98,28012.0,Madrid
VT-10127,"TRAVESÍA CABESTREROS, 9, 1-1",TRVA de los Cabestreros 9,28012.0,Madrid
VT-10129,"BARCELONA, 12, 3A",CALLE de Barcelona 12,28012.0,Madrid
VT-10130,"BARCELONA, 12, 3B",CALLE de Barcelona 12,28012.0,Madrid
VT-10131,"HUERTAS, 14, 4 EXT. IZQ.",CALLE de las Huertas 14,,Madrid
VT-10132,"MAYOR, 1, 4-24",CALLE Mayor 1,28013.0,Madrid
VT-10133,"CEDROS, 42, 1A",CALLE de los Cedros 42,28029.0,Madrid
VT-10134,"ANASTASIO AROCA, 12, BAJO A",CALLE de Anastasio Aroca 12,28002.0,Madrid
VT-10135,"LUISA FERNANDA, 11, BAJO C IZQ.",CALLE de Luisa Fernanda 11,28008.0,Madrid
VT-10136,"LUIS VÉLEZ DE GUEVARA, 6, 1B",CALLE de Luis Vélez de Guevara 6,28012.0,Madrid
VT-10145,"PEDRO ZEROLO, 4, 1 A",PLAZA de Pedro Zerolo 4,28004.0,Madrid
VT-10146,"HORTALEZA, 22, 1 IZQ.",CALLE de Hortaleza 22,28004.0,Madrid
VT-10147,"HORTALEZA, 22, 2 IZQ.",CALLE de Hortaleza 22,28004.0,Madrid
VT-10151,"EMBAJADORES, 158, 2, ESC. 1, PTA. 2",CALLE de los Embajadores 158,,Madrid
VT-10152,"TOLEDO, 5, 6 PTA. 1",CALLE de Toledo 5,28005.0,Madrid
VT-10153,"JUAN PASCUAL, 4, 1B",CALLE de Juan Pascual 4,28017.0,Madrid
VT-10154,"LUISA FERNANDA, 9, 2 INT. B",CALLE de Luisa Fernanda 9,28008.0,Madrid
VT-10155,"CONDE DE PEÑALVER, 6, 1 IZQ.",CALLE del Conde de Peñalver 6,28006.0,Madrid
VT-10156,"TRES PECES, 18, 1 INT. IZQ.",CALLE de los Tres Peces 18,28012.0,Madrid
VT-10157,"PZA ORIENTE, 7, SÓTANO 1",PLAZA de Oriente 7,28013.0,Madrid
VT-10158,"DIVINO PASTOR, 22, BAJO CENTRO",CALLE del Divino Pastor 22,28004.0,Madrid
VT-10159,"MARÍA DE GUZMÁN, 24, 6 INT. E",CALLE de María de Guzmán 24,28003.0,Madrid
VT-10687,"MIRASIERRA, 8, BAJO IZQ.",CALLE de Mirasierra 8,28026.0,Madrid
VT-10688,"GRAN VÍA DEL SURESTE, 18, 6, C,C",AVDA de la Gran Vía del Sureste 18,28051.0,Madrid
VT-10689,"PRECIADOS, 33, 3 IZQ. 7",CALLE de Preciados 33,28013.0,Madrid
VT-10690,"CASTELLÓ, 63, 4. IZQ. DCHA.",CALLE de Castelló 63,,Madrid
VT-10692,"MÉNDEZ ÁLVARO, 12, 1B",CALLE de Méndez Álvaro 12,28045.0,Madrid
VT-10693,"NICOLASA GÓMEZ, 105, BAJO IZQ.",CALLE de Nicolasa Gómez 105,28022.0,Madrid
VT-10694,"SALITRE, 46, BAJO DCHA.",CALLE de Salitre 46,28012.0,Madrid
VT-10697,"LAGASCA, 21, BAJO CENTRO",CALLE de Lagasca 21,28001.0,Madrid
VT-10698,"DON RAMÓN DE LA CRUZ, 62, 2B",CALLE de Don Ramón de la Cruz 62,28001.0,Madrid
VT-10699,"HORTALEZA, 82, 5-4",CALLE de Hortaleza 82,28004.0,Madrid
VT-10700,"CAÑOS DEL PERAL, 4, 1 IZQ.",CALLE de los Caños del Peral 4,28013.0,Madrid
VT-10701,"JORGE JUAN, 155, 3-3",CALLE de Jorge Juan 155,28028.0,Madrid
VT-10702,"GENERAL PARDIÑAS, 34, 2 F",CALLE del General Pardiñas 34,28001.0,Madrid
VT-10703,"GENERAL PARDIÑAS, 34, 6D",CALLE del General Pardiñas 34,28001.0,Madrid
VT-10704,"ILLESCAS, 72, BAJO A",CALLE de Illescas 72,,Madrid
VT-10705,"VIA, 15A, 3E",CALLE de la Vía 15,28019.0,Madrid
VT-10706,"FUENTE DEL BERRO, 10, 3D",CALLE de la Fuente del Berro 10,28009.0,Madrid
VT-10707,"REY FRANCISCO, 22, 3B",CALLE del Rey Francisco 22,28008.0,Madrid
VT-10708,"ALCALDE SÁINZ DE BARANDA, 44, 2D",CALLE del Alcalde Sáinz de Baranda 44,,Madrid
VT-10709,"MARQUÉS DE LA ENSENADA, 16, 8-825",CALLE del Marqués de la Ensenada 16,28004.0,Madrid
VT-10710,"MARQUÉS DE LA ENSENADA, 16, 8-827",CALLE del Marqués de la Ensenada 16,28004.0,Madrid
VT-10712,"PUERTA DE MOROS, 8, 1 IZQ.",PLAZA de Puerta de Moros 8,28005.0,Madrid
VT-10713,"EMILIANO BARRAL, 18, BAJO 3",CALLE de Emiliano Barral 18,28043.0,Madrid
VT-10714,"FÚCAR, 16, 3A",CALLE de Fucar 16,28014.0,Madrid
VT-10715,"PELAYO, 35, SÓTANO",CALLE de Pelayo 35,28004.0,Madrid
VT-10716,"BUSTAMANTE, 6, 2-4",CALLE de Bustamante 6,28045.0,Madrid
VT-10717,"AMPARO, 8, 0 IZQ.",CALLE del Amparo 8,28012.0,Madrid
VT-10718,"AMPARO, 8, 0 INT. IZQ.",CALLE del Amparo 8,28012.0,Madrid
VT-10719,"AMPARO, 59, 0-1",CALLE del Amparo 59,28012.0,Madrid
VT-10720,"AMPARO, 59, 0-2",CALLE del Amparo 59,28012.0,Madrid
VT-10722,"PZA. TIRSO DE MOLINA, 5, 1-2 IZQ.",PLAZA de Tirso de Molina 5,28012.0,Madrid
VT-11268,"PASEO EXTREMADURA, 73, 2 IZQ.",PASEO de Extremadura 73,,Madrid
VT-11269,"PRADOLUENGO, 243, P3, BAJO B",CALLE de Pradoluengo 243,28042.0,Madrid
VT-11270,"SEGOVIA, 51, 4-1",CALLE de Segovia 51,28005.0,Madrid
VT-11272,"AYALA, 152, 4A",CALLE de Ayala 152,28009.0,Madrid
VT-11273,"AVE MARÍA, 237, 3, ESC. 1, DCHA. EXT.",CALLE de Ave María 27,28012.0,Madrid
VT-11274,"MIGUEL MOYA, 4, 5 EXT. DCHA. 1",CALLE de Miguel Moya 4,28004.0,Madrid
VT-11275,"MIGUEL MOYA, 4, 5 EXT. IZQ. 2",CALLE de Miguel Moya 4,28004.0,Madrid
VT-11279,"SALITRE, 54, BAJO 3",CALLE de Salitre 54,28012.0,Madrid
VT-11280,"OLIVAR, 44, BAJO INT. IZQ.",CALLE del Olivar 44,28012.0,Madrid
VT-11281,"AMPARO, 98, BAJO 4",CALLE del Amparo 98,28012.0,Madrid
VT-11282,"PILAR DE ZARAGOZA, 50, SÓTANO IZQ.",CALLE de Pilar de Zaragoza 50,28028.0,Madrid
VT-11283,"CUESTA DE SANTO DOMINGO, 22, 1 D",CUSTA de Santo Domingo 22,28013.0,Madrid
VT-11284,"PALMA, 43, 1 INT. 2",CALLE de la Palma 43,28004.0,Madrid
VT-11285,"ECHEGARAY, 10, 3 INT. IZQ.",CALLE de Echegaray 10,28014.0,Madrid
VT-11286,"TRAVESÍA ALMENDRO, 5, BAJO A",TRVA del Almendro 5,28005.0,Madrid
VT-11287,"HUMILLADERO, 12, 1 EXT. D",CALLE del Humilladero 12,28005.0,Madrid
VT-11289,"FERNÁNDEZ DE LA HOZ, 56, 1D",CALLE de Fernández de la Hoz 56,28010.0,Madrid
VT-11290,"HERMOSILLA, 133, 1B",CALLE de Hermosilla 133,28009.0,Madrid
VT-11291,"ORENSE, 69, 4-435",CALLE de Orense 69,28020.0,Madrid
VT-11292,"JESÚS DEL VALLE, 24, BAJO INT.",CALLE de Jesús del Valle 24,28004.0,Madrid
VT-11293,"PADRE RUBIO, 46, BAJO",CALLE del Padre Rubio 46,28029.0,Madrid
VT-11295,"OQUENDO, 16",CALLE de Oquendo 16,28006.0,Madrid
VT-11789,"ESPIRITU SANTO, Nº 4, 2º DCHA",CALLE del Espíritu Santo 4,28004.0,Madrid
VT-11790,"ESPIRITU SANTO, Nº 4, 2º IZ",CALLE del Espíritu Santo 4,28004.0,Madrid
VT-11791,"ESPIRITU SANTO, Nº 4, 3º DCHA",CALLE del Espíritu Santo 4,28004.0,Madrid
VT-11792,"NAVAS DE TOLOSA, Nº 5, 1º D",CALLE de las Navas de Tolosa 5,28013.0,Madrid
VT-11793,"NAVAS DE TOLOSA, 5, 2º A",CALLE de las Navas de Tolosa 5,28013.0,Madrid
VT-11794,"NAVAS DE TOLOSA, 5, 2º B",CALLE de las Navas de Tolosa 5,28013.0,Madrid
VT-11795,"NAVAS DE TOLOSA, 5, 2º C",CALLE de las Navas de Tolosa 5,28013.0,Madrid
VT-11796,"NAVAS DE TOLOSA, 5, 2º D",CALLE de las Navas de Tolosa 5,28013.0,Madrid
VT-11797,"NAVAS DE TOLOSA, 5, 3º A",CALLE de las Navas de Tolosa 5,28013.0,Madrid
VT-11798,"NAVAS DE TOLOSA, 5, 3º D",CALLE de las Navas de Tolosa 5,28013.0,Madrid
VT-11799,"BALLESTA, 32, 1º DCHA",CALLE de la Ballesta 32,28004.0,Madrid
VT-11800,"BALLESTA, 32, 1º IZ",CALLE de la Ballesta 32,28004.0,Madrid
VT-11801,"BALLESTA, 32, 2º DCHA",CALLE de la Ballesta 32,28004.0,Madrid
VT-11802,"BALLESTA, 32, 2º IZ",CALLE de la Ballesta 32,28004.0,Madrid
VT-11803,"BALLESTA, 32, 3º DCHA",CALLE de la Ballesta 32,28004.0,Madrid
VT-11804,"BALLESTA, 32, 3º IZ",CALLE de la Ballesta 32,28004.0,Madrid
VT-11805,"BALLESTA, 32, 4º A",CALLE de la Ballesta 32,28004.0,Madrid
VT-11806,"BALLESTA, 32, 4º B",CALLE de la Ballesta 32,28004.0,Madrid
VT-11807,"BALLESTA, 32, 4º C",CALLE de la Ballesta 32,28004.0,Madrid
VT-11808,"BALLESTA, 32, 4º D",CALLE de la Ballesta 32,28004.0,Madrid
VT-11809,"BALLESTA, 32, 4º E",CALLE de la Ballesta 32,28004.0,Madrid
VT-11810,"BALLESTA, 32, 4º F",CALLE de la Ballesta 32,28004.0,Madrid
VT-11811,"BALLESTA, 32, 4º J",CALLE de la Ballesta 32,28004.0,Madrid
VT-11812,"BALLESTA, 32, ESC. A, CC-ES",CALLE de la Ballesta 32,28004.0,Madrid
VT-11813,"MIRA EL SOL, 13 BAJO 2",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11814,"MIRA EL SOL, 13, ESC. 1, 1º A",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11815,"MIRA EL SOL, 13, ESC. 1, 1º B",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11816,"MIRA EL SOL, 13, ESC. 1, 1º C",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11817,"MIRA EL SOL, 13, ESC, 1, 1º D",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11818,"MIRA EL SOL, 13, ESC.1, 2º A",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11819,"MIRA EL SOL, 13, ESC.1, 2º B",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11820,"MIRA EL SOL, ESC. 1, 2º C",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11821,"MIRA EL SOL, 13, ESC.1, 2º D",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11822,"MIRA EL SOL, 13, ESC, 1, 3º A",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11823,"MIRA EL SOL, 13, ESC. 1, 3º B",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11824,"MIRA EL SOL, 13, ESC.1, 3º C",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11825,"MIRA EL SOL, 13, ESC.1 3º D",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11826,"MIRA EL SOL, 13, ESC. 1, 4º A",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11827,"MIRA EL SOL, 13, ESC. 2, 1º A",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11828,"MIRA EL SOL, 13, ESC. 2, 1º B",CALLE de Mira el Sol 13,28005.0,Madrid
VT-11829,"MIRA EL SOL, 13, ESC. 2, 1º C",CALLE de Mira el Sol 13,28005.0,Madrid
VT-10160,"ALCALDE LÓPEZ CASERO, 14, 4D",CALLE del Alcalde López Casero 14,28027.0,Madrid
VT-10161,"CIUDAD RODRIGO, 6, 4 DCHA.",CALLE de Ciudad Rodrigo 6,28012.0,Madrid
VT-10162,"RIBERA DE CURTIDORES, 29, BAJO ESC. 1 PTA. 1",CALLE de la Ribera de Curtidores 29,28005.0,Madrid
VT-10166,"ORENSE, 69, 12-1",CALLE de Orense 69,28020.0,Madrid
VT-10167,"ORENSE, 69, 8-33",CALLE de Orense 69,28020.0,Madrid
VT-10168,"SAN VICENTE FERRER, 7, BAJO DCHA.",CALLE de San Vicente Ferrer 7,,Madrid
VT-10170,"VILLALAR, 3-5 BAJO PTA. 1",CALLE de Villalar 3-5,28001.0,Madrid
VT-10171,"VILLALAR, 3-5 BAJO PTA. 2",CALLE de Villalar 3-5,28001.0,Madrid
VT-10172,"VILLALAR, 3-5",CALLE de Villalar 3-5,28001.0,Madrid
VT-10173,"VILLALAR, 3-5  BAJO PTA. 4",CALLE de Villalar 3-5,28001.0,Madrid
VT-10176,"MARQUES DE RISCAL,11, 3 D4",CALLE del Marqués del Riscal 11,28010.0,Madrid
VT-10178,"RUFINO BLANCO, 31, 4C",CALLE de Rufino Blanco 31,28028.0,Madrid
VT-10179,"VALLEHERMOSO, 50, 5A",CALLE de Vallehermoso 50,,Madrid
VT-10182,"PALMA, 70, 1, 1-1",CALLE de la Palma 70,,Madrid
VT-10183,"APODACA, 6, 1 DCHA.",CALLE de Apodaca 6,28004.0,Madrid
VT-10184,"EDUARDO SANZ, 19, BAJO",CALLE de Eduardo Sanz 19,28053.0,Madrid
VT-10185,"EDUARDO SANZ, 19, 2",CALLE de Eduardo Sanz 19,28053.0,Madrid
VT-10186,"EDUARDO SANZ, 19, 1",CALLE de Eduardo Sanz 19,28053.0,Madrid
VT-10187,"GENERAL PARDIÑAS, 43, 4C",CALLE del General Pardiñas 43,,Madrid
VT-10189,"FERNAN GONZALEZ, 64 1º IZDA.",CALLE de Fernán González 64,28009.0,Madrid
VT-10190,"DESENGAÑO, 10, 1 A2",CALLE del Desengaño 10,28004.0,Madrid
VT-10191,"LAVAPIÉS, 29, 1-3",CALLE de Lavapiés 29,28012.0,Madrid
VT-10192,"HUERTAS, 14, 4 EXT. A",CALLE de las Huertas 14,,Madrid
VT-10193,"INFANTAS, 25, 1-1",CALLE de las Infantas 25,28004.0,Madrid
VT-10194,"INFANTAS, 25, 1-3",CALLE de las Infantas 25,28004.0,Madrid
VT-10195,"INFANTAS, 25, 2-1",CALLE de las Infantas 25,28004.0,Madrid
VT-10723,"BOLA, 13, 3A",CALLE de la Bola 13,28013.0,Madrid
VT-10724,"ABADES,11, 3 E",CALLE de Abades 11,28012.0,Madrid
VT-10726,"MESÓN DE PAREDES, 90, 00, INT. DCHA.",CALLE del Mesón de Paredes 90,28012.0,Madrid
VT-10729,"ATOCHA, 111, 1-3",CALLE de Atocha 111,28012.0,Madrid
VT-10730,"VÍCTOR HUGO, 4, BAJO I",CALLE de Víctor Hugo 4,28004.0,Madrid
VT-10731,"AYALA, 134, 0 BAJO",CALLE de Ayala 134,28006.0,Madrid
VT-10732,"ANTONIA MERCE, 8, 5 B",CALLE de Antonia Mercé 8,28009.0,Madrid
VT-10733,"ARENAL, 7, 5E",CALLE del Arenal 7,28013.0,Madrid
VT-10735,"VICTOR HUGO, 4, BAJO IZQ.",CALLE de Víctor Hugo 4,28004.0,Madrid
VT-10736,"PZA. ÁNGEL, 15, 3C",PLAZA del Ángel 15,28012.0,Madrid
VT-10739,"GENERAL PARDIÑAS, 34, 2 D",CALLE del General Pardiñas 34,28001.0,Madrid
VT-10740,"GENERAL PARDIÑAS, 34, 3 D",CALLE del General Pardiñas 34,,Madrid
VT-10741,"SANTA ENGRACIA, 79, BAJO 3",CALLE de Santa Engracia 79,28010.0,Madrid
VT-10742,"MÁLAGA, 9, 1 D",CALLE de Málaga 9,28003.0,Madrid
VT-10745,"GALERÍA ROBLES, 5, BAJO, INT. DCHA.",CALLE de la Galería de Robles 5,28004.0,Madrid
VT-10750,"DOCTOR PIGA, 10 3º C",CALLE del Doctor Piga 10,28012.0,Madrid
VT-10751,"AMPARO, 37 BAJO EXT. IZDA.",CALLE del Amparo 37,28012.0,Madrid
VT-10752,"ALCALA, 127 3º A",CALLE de Alcalá 127,28009.0,Madrid
VT-10753,"RONDA DE TOLEDO, 5 2º  ESC. C PTA. B",RONDA de Toledo 5,28005.0,Madrid
VT-10755,"EDUARDO RIVAS, 13-4º A",CALLE de Eduardo Rivas 13,28019.0,Madrid
VT-10756,"CORREDERA ALTA SAN PABLO, 23-2º",CALLE de la Corredera Alta de San Pablo 23,28004.0,Madrid
VT-11298,"ZURITA, 19, BAJO IZQ.",CALLE de Zurita 19,28012.0,Madrid
VT-11301,"SAN JUAN DE LA CRUZ, 4, BAJO",PLAZA de San Juan de la Cruz 4,28003.0,Madrid
VT-11302,"DOCTOR FOURQUET, 9, 4 A",CALLE del Doctor Fourquet 9,28012.0,Madrid
VT-11303,"MADERA, 3 BAJO DCHA.",CALLE de la Madera 3,28004.0,Madrid
VT-11304,"OFELIA NIETO, 3, BAJO C",CALLE de Ofelia Nieto 3,28039.0,Madrid
VT-11305,"OFELIA NIETO, 3, 3D",CALLE de Ofelia Nieto 3,28039.0,Madrid
VT-11306,"OFELIA NIETO, 3, 4 A",CALLE de Ofelia Nieto 3,28039.0,Madrid
VT-11307,"BUENAVISTA, 14, 1-2",CALLE de Buenavista 14,28012.0,Madrid
VT-11309,"LAVAPIÉS, 35, BAJO 5",CALLE de Lavapiés 35,28012.0,Madrid
VT-11312,"DOCTOR FOURQUET, 37, 2 DCHA.",CALLE del Doctor Fourquet 37,28012.0,Madrid
VT-11313,"SAN MARCOS, 12, 1 D",CALLE de San Marcos 12,28004.0,Madrid
VT-11314,"SANTA ISABEL, 21, 4A",CALLE de Santa Isabel 21,28012.0,Madrid
VT-11315,"VIZCAYA, 1 2º C",CALLE de Vizcaya 1,28045.0,Madrid
VT-11317,"CENICERO, 6 BAJO B",CALLE del Cenicero 6,28014.0,Madrid
VT-11321,"PELAYO, 4 2º IZQ.",CALLE de Pelayo 4,28004.0,Madrid
VT-11323,"BARCO, 27 BAJO ESC. 1 YD",CALLE del Barco 27,28004.0,Madrid
VT-11324,"SALITRE, 22 BAJO 1",CALLE de Salitre 22,28012.0,Madrid
VT-11325,"DOCTOR CASTELO, 10 BIS 1º H",CALLE del Doctor Castelo 10,28009.0,Madrid
VT-11326,"LIBERTAD, 15 BAJO",CALLE de la Libertad 15,28004.0,Madrid
VT-11327,"DOCTOR CASTELO, 24 4º C",CALLE del Doctor Castelo 24,28009.0,Madrid
VT-11328,"CRUZ, 37 1º IZDA.",CALLE de la Cruz 37,28012.0,Madrid
